		score	sexo	idade	tempo	saldo	produto
1	0	652	0	37	9	145219	1	1	0	159133
0	1	457	1	44	7	0	2	0	0	185992
0	0	770	0	68	2	183555	1	0	0	159557
0	0	691	1	30	9	0	1	1	0	49594
0	0	789	0	27	8	66202	1	1	1	79458.1
0	1	490	1	31	3	145260	1	0	1	114067
0	0	765	1	42	4	123311	2	1	1	82868.3
0	1	741	1	35	6	74371.5	1	0	0	99595.7
0	1	683	1	35	9	61172	1	0	0	82951.1
0	0	655	0	32	2	0	1	1	1	71047.5
0	0	729	1	44	5	0	2	0	1	9200.54
0	0	669	0	33	9	0	2	0	1	107221
0	1	850	0	45	5	174088	4	1	0	5669.31
0	1	674	1	39	6	120193	1	0	0	100131
0	0	715	1	45	4	0	2	1	1	55043.9
1	0	592	0	70	5	71816.7	2	1	0	105097
1	0	644	0	44	8	106023	2	0	0	148727
1	0	726	1	50	9	94504.4	1	0	1	5078.9
0	0	704	1	32	7	127785	4	0	0	184465
0	0	648	0	54	9	120633	1	0	0	5924.38
1	0	820	1	39	9	111337	1	1	0	16770.3
0	0	468	1	36	3	61637	1	0	0	107787
0	0	680	1	37	4	0	2	1	0	61240.9
1	0	745	1	36	8	145071	1	0	0	6078.46
1	0	667	0	37	5	92171.4	3	1	0	178106
0	0	540	1	22	4	0	3	1	1	186233
0	0	498	1	34	5	0	2	1	1	91711.7
0	0	662	1	64	0	98848.2	1	0	1	42730.1
1	0	642	1	22	10	111813	2	1	1	183045
1	0	641	0	40	2	110087	1	1	0	159773
0	0	624	0	45	3	68639.6	1	1	0	168002
0	1	603	0	39	5	162391	2	1	0	54702.7
0	0	446	1	32	8	0	2	0	0	133293
0	1	710	0	30	10	0	2	1	0	19500.1
0	0	590	0	32	0	127763	1	1	0	100718
0	1	663	1	31	4	103430	2	0	1	36479.3
0	1	584	0	29	4	0	2	1	0	88866.9
1	0	628	0	51	10	115280	2	0	0	12628.6
0	1	539	1	38	8	71460.7	2	1	1	10074
0	1	754	0	32	7	0	2	1	0	89520.8
0	0	564	0	28	1	0	1	1	1	162428
1	0	626	1	39	10	132288	3	1	1	51467.9
0	0	655	1	27	2	131691	1	1	0	49480.7
1	0	545	1	33	1	132528	2	0	1	107430
0	1	705	1	36	1	111629	1	1	1	21807.2
0	1	604	0	34	3	0	2	1	0	38587.7
1	0	733	1	74	3	106546	1	1	1	134590
1	0	546	0	42	9	86351.9	2	1	0	57380.1
0	1	738	1	49	3	0	3	1	1	65066.5
0	0	784	1	38	5	136713	1	0	1	169921
1	0	652	1	27	2	166528	2	0	1	146008
0	0	777	1	29	2	0	2	1	0	124490
1	0	713	1	45	4	131038	1	1	0	74005
0	1	439	1	52	3	96196.2	4	1	0	198875
0	1	610	0	45	3	0	1	1	0	38276.8
0	0	850	0	55	10	98488.1	1	1	0	155880
0	0	850	1	42	0	0	2	1	0	44165.8
0	1	543	0	46	5	140356	1	1	1	85086.8
0	0	699	1	22	9	99339	1	1	0	68297.6
0	0	726	0	34	0	185735	1	1	1	102037
0	0	636	0	34	3	0	2	1	1	44756.2
1	0	613	0	43	4	140682	1	0	1	20134.1
1	0	724	1	31	2	160998	2	0	1	64831.4
0	0	466	0	41	3	33563.9	2	1	0	178994
1	0	655	1	67	6	148363	1	1	1	186995
0	0	600	1	46	10	95502.2	1	0	0	19842.2
0	1	660	0	61	5	155931	1	1	1	158338
0	0	612	0	31	8	117990	1	1	1	54129.9
0	0	510	1	65	2	0	2	1	1	48071.6
0	0	612	0	33	0	64900.3	2	1	0	102426
1	0	609	0	71	6	113317	1	1	0	108258
0	0	850	1	27	6	96654.7	2	0	0	152740
0	0	745	0	36	9	0	1	1	0	19605.2
0	1	527	1	53	8	0	1	1	1	51711.6
0	0	762	1	53	1	102520	1	1	1	170195
0	0	602	1	38	7	111836	2	1	0	124390
0	0	686	0	41	10	0	1	1	0	133086
0	0	438	1	38	2	0	2	1	0	136860
1	0	528	0	46	9	135556	1	1	0	133146
0	0	587	1	36	1	0	2	0	1	17135.6
1	0	836	0	32	4	109197	2	1	0	55218
1	0	607	1	32	9	144272	2	1	0	176581
1	0	692	0	43	10	118589	1	1	1	161242
0	1	778	0	47	6	127299	2	1	0	124695
0	0	615	1	49	3	0	2	1	1	49872.3
0	0	850	0	38	1	106872	2	1	0	29333
0	1	622	0	26	8	0	2	1	1	124965
1	0	749	0	33	10	76692.2	1	0	1	30396.4
1	0	603	0	35	9	145623	1	1	0	163182
1	0	756	1	44	10	137452	1	1	0	189544
1	0	764	1	28	10	124023	1	1	0	166188
1	0	629	0	37	1	35549.8	2	0	0	49676.3
0	0	811	1	42	10	0	2	1	1	3797.79
0	0	650	0	47	9	0	1	1	0	187944
0	0	850	0	39	2	0	2	1	0	179451
0	0	609	0	35	2	147900	1	1	0	140000
1	0	757	0	30	6	161378	1	0	0	71926.3
0	0	579	0	33	1	65667.8	2	0	0	164609
1	0	725	0	33	7	115183	2	1	1	177279
0	0	661	1	33	9	0	2	1	1	84174.8
0	0	585	0	38	5	0	1	1	1	87363.6
0	0	670	1	38	10	89417	1	0	0	144275
0	0	730	0	37	1	0	2	1	1	124365
0	0	511	0	46	1	0	1	1	1	115779
1	0	706	0	46	7	111288	1	1	1	149170
0	0	677	0	49	3	0	2	1	1	187812
1	0	501	0	34	7	93244.4	1	0	1	199806
0	0	703	0	45	5	0	2	1	0	131906
0	0	742	1	39	8	140005	1	1	1	92985.8
0	0	572	0	47	2	0	2	1	0	36099.7
0	0	711	1	33	1	0	1	0	0	41590.4
0	0	596	1	47	6	0	1	1	0	74835.6
0	1	567	1	35	8	153138	1	1	0	88659.1
0	1	743	1	45	7	157332	1	1	0	125424
0	0	737	1	36	9	0	1	0	1	188671
0	0	577	1	29	7	0	2	1	1	55473.2
1	0	602	1	38	2	71668	2	0	0	137112
1	0	637	0	27	7	135843	1	1	1	101418
0	0	575	0	54	9	68333	1	1	1	144391
0	1	661	1	20	8	0	1	1	0	110253
1	0	593	0	62	3	118234	1	0	1	24765.5
1	0	732	0	42	2	118890	2	0	0	87422.1
1	0	674	1	47	6	106902	1	1	1	2079.2
0	0	825	1	29	3	148874	2	0	1	71192.8
1	0	658	0	55	8	119328	1	0	1	119440
1	0	711	0	52	8	145263	1	0	1	131473
1	0	663	1	32	3	108587	1	1	1	182355
1	0	681	1	48	5	139714	2	0	0	73066.7
0	0	433	0	49	10	0	1	1	1	87711.6
0	0	567	0	35	5	166118	2	1	0	127827
0	0	633	0	29	7	169988	1	1	0	4272
1	0	637	1	43	1	135645	2	0	1	101383
0	0	628	0	45	8	0	2	1	0	193903
0	1	684	0	41	1	134177	1	0	0	177507
0	0	599	1	44	10	118577	1	1	1	31448.5
0	0	685	1	33	6	0	1	1	0	58458.3
0	1	633	0	39	2	0	2	0	0	191207
0	1	584	0	59	1	0	1	0	1	130260
0	0	519	1	39	1	97700	1	1	1	30709
0	0	544	0	64	3	124044	1	1	1	111403
0	1	850	1	38	7	115379	1	0	1	162088
0	0	670	0	45	9	104930	1	1	0	155922
0	0	651	0	34	9	0	2	1	0	138114
0	0	476	0	32	6	111872	1	0	0	112133
1	0	607	1	40	5	90594.6	1	0	1	181598
0	1	667	1	71	4	137261	1	0	1	94433.1
0	0	729	0	34	9	132122	1	0	1	105409
0	0	726	1	29	7	0	2	1	1	91844.1
1	0	543	1	41	6	143350	1	1	1	192070
0	0	622	1	26	9	0	2	1	1	153238
0	0	431	1	37	0	120764	1	1	1	117023
0	1	719	0	47	9	116394	1	1	0	63051.3
0	1	598	1	34	0	104488	1	0	1	43249.7
0	0	680	1	33	10	183768	1	1	0	164119
0	0	768	0	36	3	141335	1	0	1	125870
0	0	570	1	23	2	0	1	0	0	198831
0	0	680	1	34	9	0	2	1	1	95686.6
0	1	542	1	34	8	108654	1	0	1	144725
1	0	544	1	37	2	79731.9	1	1	1	57558.9
1	0	632	0	41	3	81877.4	1	1	1	33642.2
1	0	707	1	34	9	162691	2	1	0	94912.8
1	0	681	1	42	3	118200	2	1	0	9452.88
0	0	698	0	39	4	0	2	0	1	47455.8
1	0	689	0	30	5	136651	1	1	1	41865.7
0	0	849	1	35	4	110838	1	0	0	126420
0	1	722	1	37	9	0	2	1	0	31922
0	0	730	1	34	5	122453	2	1	0	138883
1	0	774	1	34	4	120875	2	0	1	113407
0	1	613	1	39	8	118201	1	1	0	23315.6
0	0	476	0	40	4	0	2	0	0	182547
1	0	477	0	39	4	182492	1	1	0	185831
1	0	702	0	60	5	138598	2	1	1	41536.6
0	0	555	0	44	3	105771	3	1	0	60534
1	0	626	0	23	6	85897.9	1	1	0	109743
0	1	596	1	29	2	0	2	1	1	1591.19
0	0	556	0	51	8	61354.1	1	1	0	198811
0	1	623	1	44	1	83325.8	1	0	1	80828.8
0	0	772	1	34	9	0	2	1	0	170981
0	1	668	1	43	1	147167	1	0	0	141680
1	0	831	1	44	3	111101	1	1	1	28144.1
0	1	712	1	52	9	0	1	1	1	117977
0	1	592	0	41	2	138735	1	1	0	90020.7
0	0	646	0	37	7	96558.7	1	0	0	163427
0	1	833	1	32	6	0	1	1	1	44323.2
0	1	678	1	30	0	0	1	1	0	35113.1
0	1	635	1	29	2	0	2	0	0	117174
0	1	520	0	42	6	0	2	1	1	34410.6
0	0	670	0	45	5	47884.9	1	1	1	54340.2
0	1	588	1	46	8	0	1	1	0	61931.2
0	0	755	0	28	7	124540	1	0	1	188851
1	0	749	0	40	8	141783	2	0	0	86333.6
0	0	721	1	36	1	155177	2	1	1	49653.4
0	0	612	0	35	3	0	1	1	1	48108.7
0	1	523	1	34	7	0	2	1	0	62030.1
0	1	846	1	61	0	0	2	1	1	96202.4
1	0	818	0	72	8	135290	2	1	1	63729.7
0	1	548	1	38	0	178057	2	1	0	38434.7
0	0	534	1	52	1	0	3	1	1	104035
1	0	523	1	63	6	116227	1	1	1	119405
0	0	695	1	45	9	43134.7	1	0	1	77330.4
0	0	746	1	24	3	137492	2	0	1	170142
0	0	477	1	47	9	144901	1	1	0	61315.4
1	0	512	1	41	7	122403	1	0	1	37439.9
1	0	521	0	40	9	134505	1	1	0	18082.1
1	0	696	0	66	7	119499	2	1	1	174027
1	0	659	1	36	2	76190.5	2	1	1	149066
0	1	597	0	46	4	0	2	1	0	58667.2
1	0	775	1	32	8	121669	1	0	1	125898
1	0	533	1	43	4	80442.1	2	0	1	12537.4
0	1	848	1	40	3	110930	1	1	1	30876.8
0	0	704	1	47	5	0	2	1	1	145339
0	1	773	1	51	4	0	2	0	0	123588
1	0	410	0	50	2	102279	2	1	0	89822.5
0	0	850	1	19	8	0	1	1	1	68569.9
0	0	689	0	58	5	0	2	0	1	49848.9
0	1	695	0	35	7	79858.1	2	1	1	127978
0	0	682	1	69	6	0	2	0	1	149604
0	0	585	0	67	5	113979	2	0	1	93146.1
0	0	588	1	44	8	154410	1	1	0	49324
1	0	624	0	35	0	180303	2	1	0	163588
0	0	695	0	23	1	0	2	1	1	141756
0	0	700	0	34	2	76322.7	1	1	0	128136
0	0	712	1	33	3	153820	1	1	0	79176.1
1	0	642	1	30	8	134497	1	0	0	43250.5
1	0	765	1	36	8	92310.5	2	1	1	72924.6
0	0	745	1	35	9	92566.5	2	1	0	161520
0	1	628	1	50	8	0	1	0	0	144367
1	0	802	0	41	4	90757.6	2	0	1	169184
0	0	711	0	29	9	0	2	0	1	3234.8
0	1	432	1	38	7	0	2	1	0	150581
0	0	546	1	28	8	0	1	1	0	159254
0	1	525	1	33	5	0	2	1	0	161002
1	0	605	0	43	8	125339	2	1	0	23970.1
1	0	588	0	48	1	143280	2	1	0	31580.8
1	0	549	1	54	5	92877.3	1	1	0	2619.64
0	1	696	1	47	1	106759	1	1	1	80591.2
0	0	666	0	40	2	0	2	0	0	36371.3
1	0	501	1	27	4	95331.8	2	1	0	132105
0	0	732	1	36	7	126196	1	1	1	133172
0	1	566	1	44	5	0	2	1	0	66462.8
0	0	763	0	35	7	115652	2	1	1	104706
0	0	716	1	31	8	109578	2	1	1	51503.5
0	0	636	0	45	7	139859	1	1	1	108403
0	0	614	0	37	8	75150.3	4	0	1	131767
0	1	706	1	20	8	0	2	1	1	12368.1
0	0	713	1	44	1	63438.9	1	1	0	64375.4
0	1	686	1	22	8	0	2	0	0	142332
0	0	655	0	20	7	134398	1	0	0	28029.5
0	0	598	0	40	9	0	1	1	0	68462.6
0	0	601	1	35	2	0	2	1	1	118983
0	0	660	1	34	8	106487	2	0	1	182263
1	0	558	1	58	2	142537	1	1	1	88791.8
0	1	538	1	43	5	0	2	1	0	126934
0	0	790	0	26	4	141582	2	0	0	98309.3
1	0	550	1	33	4	118401	1	0	1	13999.6
0	0	752	0	36	7	0	2	1	0	184867
1	0	712	0	29	7	147199	1	1	1	84932.4
0	1	615	1	41	4	0	1	0	1	149279
0	0	576	0	50	8	0	2	1	1	57802.6
0	0	629	1	39	2	129669	2	1	0	82774.1
1	0	729	1	46	5	117837	1	1	0	104017
1	0	557	1	68	2	100194	1	1	1	38596.3
1	0	695	1	40	7	139022	1	0	1	193383
0	0	592	1	28	5	137223	1	0	0	39608.6
0	0	743	0	39	8	0	1	1	0	94263.4
0	0	622	1	29	7	101487	1	1	1	8788.35
1	0	670	0	42	5	49508.8	3	1	1	100324
0	1	576	1	45	5	133618	1	0	0	135245
0	1	454	1	40	2	123177	1	1	0	148310
0	0	484	0	29	4	130114	1	1	0	164018
0	0	685	1	20	4	104720	2	1	0	38691.3
0	0	645	0	38	7	59568.6	1	1	1	167723
0	1	741	1	40	4	104784	1	1	0	135164
0	0	693	0	43	4	152342	1	1	0	9241.78
0	0	787	1	33	1	126589	2	0	1	62163.5
0	1	538	0	42	9	0	1	0	0	152856
0	0	478	0	32	6	71187.2	1	1	1	110594
0	0	579	1	36	9	129830	1	1	1	60906.1
0	1	543	1	37	3	0	2	1	1	78915.7
0	0	520	1	34	4	134008	1	1	1	193209
1	0	757	1	33	1	122089	1	1	0	42581.1
1	0	672	1	40	4	89025.9	2	1	0	188892
0	0	717	1	42	5	0	2	1	0	172665
0	1	586	0	33	7	0	2	1	1	168261
0	0	527	0	25	6	0	2	0	1	96758.6
1	0	730	1	38	0	38848.2	2	0	0	94003.1
0	0	623	0	34	9	0	1	1	0	24255.2
0	1	736	0	26	4	135889	1	1	1	165692
1	0	671	1	45	6	99564.2	1	1	1	108872
0	0	497	1	47	6	0	1	1	1	90055.1
1	0	582	1	33	2	122394	1	1	1	22113.9
0	1	687	0	21	8	0	2	1	1	154767
1	0	600	1	30	2	119755	1	1	1	21852.9
0	0	667	1	42	9	0	2	0	1	58137.4
0	1	775	1	30	4	0	2	0	1	57461.1
0	1	663	1	52	0	136299	1	1	0	144593
1	0	458	1	35	9	146781	2	1	1	3476.38
0	1	651	0	36	8	0	2	1	0	91652.4
0	0	795	0	40	2	101891	1	1	1	183045
0	0	655	0	50	10	0	4	1	0	179268
0	1	546	0	36	7	85661	1	0	0	134778
0	1	639	0	35	5	136526	2	1	0	59653
0	0	707	0	46	7	127477	2	1	1	146012
0	0	627	1	70	1	94416.8	1	0	1	145300
1	0	582	1	41	6	70349.5	2	0	1	178074
0	0	563	1	22	3	137583	1	0	1	5791.85
0	0	679	1	36	1	97234.6	1	1	0	188997
0	0	596	1	33	8	0	1	1	0	121189
0	0	662	0	39	5	139562	2	1	0	61636.2
0	0	533	1	36	7	85311.7	1	0	1	156732
0	0	669	1	23	1	0	2	0	0	66088.8
0	1	711	1	36	8	0	2	1	0	55207.4
1	0	622	1	33	3	96926.1	2	1	0	48553.8
1	0	680	1	44	0	129975	2	1	1	33391.4
0	1	573	1	38	4	0	2	1	1	196517
0	0	632	0	34	2	0	2	0	0	165386
0	1	850	1	39	8	0	2	1	1	37090.4
0	1	626	1	26	8	0	2	0	0	191421
0	0	549	0	52	1	0	1	0	1	8636.05
0	1	609	0	45	4	89122.3	1	1	1	199257
0	0	675	0	33	6	0	2	1	0	34045.6
0	0	589	1	29	2	0	2	0	1	98320.3
0	1	611	1	34	4	0	2	1	0	170951
0	0	585	0	32	8	144706	2	0	0	171483
0	1	663	1	30	4	0	3	1	0	101371
0	0	709	0	36	8	0	2	1	1	69676.6
0	0	824	1	30	0	133634	1	1	1	162054
0	1	650	1	42	4	194533	1	1	0	171045
0	0	767	0	35	2	0	2	0	0	144251
1	0	650	0	55	2	140891	3	1	1	179834
0	1	518	1	50	4	0	1	0	0	107112
0	1	664	1	44	7	77526.7	3	0	0	57338.6
0	0	832	1	61	2	0	1	0	1	127805
1	0	707	0	51	10	98438.2	1	0	0	70778.6
0	0	753	1	92	3	121513	1	0	1	195564
0	1	532	0	37	5	0	2	0	1	6761.84
1	0	618	0	40	0	140306	1	1	0	160619
0	0	567	0	37	7	0	2	1	1	28690.9
0	0	644	1	38	3	0	2	1	1	79928.4
0	0	644	0	40	9	137285	4	1	0	77063.6
0	0	562	0	27	3	0	2	1	0	28137
0	0	696	1	52	6	139781	1	1	0	27445.4
1	0	706	0	39	8	112890	1	0	1	6723.66
0	0	698	1	27	7	0	2	1	0	111472
0	1	472	0	32	1	159398	1	0	1	57323.2
0	1	762	0	43	5	134205	1	1	1	139971
0	0	437	0	26	1	120924	1	0	1	78854.6
0	0	833	0	34	3	144752	1	0	0	166473
0	1	694	1	31	5	0	1	1	0	35593.2
0	1	758	1	40	3	0	2	0	0	96097.6
0	1	547	0	22	7	141287	1	1	0	118143
0	0	786	1	35	3	0	2	1	0	92713
0	0	595	0	53	7	0	2	1	0	41371.7
0	0	632	0	36	7	0	2	1	1	52526.7
0	1	709	1	23	10	0	2	0	0	129590
0	1	607	1	40	1	112544	1	1	1	19842.2
0	0	479	1	34	5	117593	2	0	0	113308
0	0	720	0	45	1	102882	2	1	1	35633.2
1	0	821	0	31	2	68927.6	1	1	1	25445
0	0	599	1	25	6	120383	1	1	1	24903.1
0	1	560	0	43	4	95140.4	2	1	0	123181
0	0	735	1	34	1	141796	1	1	0	45858.5
0	0	653	0	60	2	120731	4	1	1	138160
1	0	672	0	21	1	35741.7	1	1	0	28789.9
1	0	605	0	31	1	117993	1	1	1	183599
0	1	850	0	50	10	0	2	1	1	33741.8
1	0	686	0	47	5	170936	1	1	0	173180
1	0	627	1	62	3	143426	2	1	1	143104
1	0	724	1	30	7	115315	1	1	0	15216.5
0	0	498	1	46	1	91857.7	1	1	0	101955
0	1	650	0	23	5	0	1	1	1	180622
0	1	702	1	32	8	71667.7	1	1	1	126082
0	0	737	1	43	0	80090.9	1	1	0	39920
1	0	708	1	32	3	151691	2	1	1	172811
1	0	767	0	45	7	132746	2	1	0	26628.9
0	0	559	1	62	6	118757	1	1	1	20367.7
0	0	507	1	36	4	83543.4	1	0	0	140134
0	0	669	1	46	3	0	2	0	1	8487.75
0	0	561	0	49	8	0	2	1	1	12513.1
1	0	619	0	42	8	132796	3	1	1	191821
1	0	550	0	42	10	128707	1	1	0	63092.7
0	0	558	1	33	0	108477	1	1	1	109097
0	0	548	0	41	4	82596.8	1	0	1	55672.1
1	0	628	1	39	1	115341	1	1	1	107674
0	0	771	1	32	5	62321.6	1	1	1	40920.6
0	0	634	0	36	1	69518.9	1	1	0	116238
0	0	468	0	32	8	137649	1	0	0	198714
0	1	689	0	31	3	139800	1	0	1	120664
1	0	809	1	50	10	118099	1	1	1	100720
0	0	646	0	51	4	101629	1	0	0	130541
0	0	586	1	32	1	0	2	0	0	31636
0	0	718	0	35	2	167925	1	1	0	43024.6
0	1	650	0	32	4	79450.1	1	1	1	118325
1	0	850	0	40	4	97990.5	2	0	0	106691
1	0	766	0	28	3	62717.8	2	1	1	13182.4
0	1	720	0	59	6	0	2	1	1	160849
0	1	669	1	51	3	88827.5	1	0	0	85250.8
0	0	593	1	45	4	138825	1	0	0	10828.8
0	0	600	1	31	8	0	2	1	1	121556
1	0	601	1	43	3	141859	2	1	1	111250
0	0	562	1	48	3	92348	1	1	1	163117
1	0	833	1	29	1	96462.2	2	0	1	48986.2
0	0	593	0	29	2	152265	1	1	0	34004.4
0	0	682	1	26	8	0	2	1	0	178373
1	0	565	0	38	2	158651	2	1	1	179445
0	0	731	1	30	7	0	2	1	1	184582
0	1	579	1	37	5	152213	2	0	0	120219
0	0	769	1	48	2	96542.2	2	0	1	197886
1	0	850	1	36	5	119984	1	1	0	191535
1	0	691	0	37	7	123068	1	1	1	98162.4
0	0	480	1	35	2	165693	1	1	1	197985
0	1	677	0	43	3	133215	2	1	1	95936.8
0	0	627	0	27	2	0	2	1	0	125451
0	0	850	0	37	3	212778	1	0	1	69372.9
0	1	633	1	42	10	0	1	0	1	79408.2
1	0	581	0	26	3	105099	1	1	1	184520
0	0	777	1	39	8	0	2	1	1	18613.5
0	0	643	0	45	4	45144.4	1	1	0	60917.2
0	1	707	1	32	9	0	2	1	0	126476
0	0	675	1	34	1	124619	2	0	1	163668
0	1	737	1	38	6	146283	2	1	0	198516
0	1	677	1	40	7	95312.8	1	1	1	62944.8
0	0	625	1	39	2	0	2	1	0	100403
1	0	586	1	38	2	136858	1	0	1	189144
0	0	672	0	53	7	0	1	1	1	136910
1	0	850	0	35	2	80931.8	1	0	0	12639.7
0	1	730	1	25	5	167386	1	1	1	56307.5
0	0	521	1	37	5	105843	2	1	1	84908.2
0	0	668	1	72	2	0	2	1	1	70783.6
0	1	655	0	29	9	0	2	0	1	85736.3
0	1	760	1	43	6	175736	1	1	1	157337
0	0	570	0	36	3	0	2	1	0	92118.8
0	0	777	0	53	10	0	2	1	0	189993
0	1	583	1	47	5	102562	1	1	0	92708.1
0	0	529	0	27	1	0	2	1	1	37770
0	0	669	0	44	8	96418.1	1	0	0	131609
1	0	659	1	29	9	82916.5	1	1	1	84133.5
1	0	791	1	31	1	130240	1	0	0	96546.6
0	0	732	1	79	10	61811.2	1	1	1	104223
0	0	628	1	34	4	158741	2	1	1	126193
0	0	716	0	52	7	65971.6	2	1	0	14608
0	0	617	1	25	1	102586	2	1	1	115387
0	0	571	0	33	9	0	2	0	1	77519.6
0	0	697	1	32	7	175465	3	1	0	116442
0	0	746	1	37	2	0	2	1	0	143194
0	1	634	1	31	9	108632	1	1	1	179486
0	0	636	1	34	1	84055.4	1	0	0	37490.8
0	1	772	1	30	4	78653.1	1	1	0	1790.48
0	0	618	0	49	9	44301.4	3	1	1	89729.3
0	1	634	1	52	1	0	2	1	1	176913
0	1	850	0	24	1	0	2	0	1	69052.9
0	0	644	1	37	2	186348	2	1	0	92809.7
0	1	688	1	36	0	89772.3	1	1	0	177384
0	0	707	1	30	8	0	2	1	0	33159.4
0	0	705	1	32	3	0	2	0	0	129577
0	0	644	1	44	5	73348.6	1	1	0	157167
0	0	686	1	25	1	0	2	0	1	16459.4
0	0	620	0	33	9	127638	1	1	1	192718
0	1	587	1	45	6	0	1	0	0	158685
0	0	634	0	41	7	0	2	1	1	131285
0	1	538	0	49	9	141434	1	0	0	173779
0	0	683	0	26	7	0	2	1	0	86619.8
1	0	706	0	46	4	105215	1	1	0	108700
0	1	611	0	28	3	96381.7	2	1	0	181419
0	1	621	0	43	8	0	1	0	0	102807
0	0	582	0	32	1	116410	1	0	1	152791
0	1	643	0	32	2	0	1	0	0	131302
0	1	745	0	35	8	0	2	1	1	116581
0	0	559	1	33	9	111060	2	1	0	110372
0	0	645	1	30	1	125739	1	1	1	193441
0	1	808	0	67	10	124577	1	0	1	169894
1	0	588	0	30	0	110148	1	1	0	5790.9
0	0	707	1	58	6	89685.9	1	0	1	126471
0	0	536	1	32	7	178012	2	1	0	22375.1
1	0	676	0	48	2	124442	1	1	0	15068.5
0	1	741	1	53	3	0	2	1	1	38913.7
0	1	676	0	64	4	116954	1	1	1	91149.5
0	0	521	1	25	7	0	2	1	1	157879
1	0	589	0	20	2	121093	2	1	0	3529.72
0	1	581	0	50	4	0	2	1	1	80701.7
1	0	751	0	37	0	151219	1	1	1	109309
0	1	616	0	32	6	0	2	1	1	43001.5
1	0	466	1	41	2	152102	2	1	0	181880
0	1	614	0	40	3	113348	1	1	1	77789
0	1	718	1	34	5	113922	2	1	0	30772.2
0	0	680	1	36	3	116275	1	1	1	63795.8
0	1	792	1	25	8	142862	1	1	1	130639
1	0	622	0	58	7	116922	1	1	0	120416
0	1	783	0	59	9	126225	1	1	1	4423.63
0	1	542	1	32	2	131946	1	0	1	159738
0	0	764	1	24	7	98148.6	1	1	0	26843.8
0	1	772	1	41	10	96032.2	1	1	1	75825.6
1	0	616	1	45	3	143129	2	0	1	64327.3
1	0	678	0	37	2	113383	1	1	1	135124
1	0	553	1	41	9	110113	2	0	0	81898.8
0	1	566	1	63	2	120787	2	1	1	52198.8
1	0	560	1	41	4	152532	1	0	0	10779.7
0	0	618	1	30	3	133844	1	1	1	31406.9
0	1	562	0	29	9	120308	1	1	1	6795.61
0	0	418	0	46	9	0	1	1	1	81014.5
0	1	649	0	32	7	0	1	1	0	28797.3
0	0	850	1	61	1	0	1	1	0	53067.8
0	0	729	1	32	6	93694.4	1	1	1	79919.1
0	1	519	1	39	4	111900	1	1	1	97577.2
1	0	671	0	34	6	37266.7	2	0	0	156917
0	1	531	1	37	1	143407	2	0	1	84402.5
1	0	641	1	42	3	121765	2	1	1	166517
0	0	738	0	39	1	94435.4	2	0	1	189431
0	1	644	1	49	10	0	2	1	1	145090
0	0	651	0	56	4	0	1	0	0	84383.2
0	0	636	0	35	2	0	2	1	1	23129.5
0	1	850	1	44	7	89118.3	1	1	0	104241
1	0	741	0	19	8	108712	2	1	0	24857.2
0	0	710	1	40	5	0	2	0	0	162879
0	0	669	1	50	9	201010	1	1	0	158032
0	1	508	1	54	10	0	1	1	1	175749
0	1	704	0	24	2	0	1	1	0	35600.2
0	0	601	0	38	0	0	2	1	0	165197
0	1	729	1	44	4	107727	2	1	0	153065
0	0	690	0	26	3	118098	1	1	0	61257.8
0	1	708	1	19	7	112616	1	1	1	4491.77
0	1	588	1	33	2	0	2	1	1	12483.6
0	0	705	0	31	3	142906	1	1	1	58135
0	0	850	1	38	5	0	2	1	0	16491.6
0	0	670	1	36	3	0	1	1	0	140754
0	1	751	1	52	8	0	2	0	1	179292
0	0	609	0	53	6	0	2	1	1	124218
0	0	770	1	36	2	89800.1	1	1	1	105923
1	0	496	0	59	7	91680.1	2	1	0	163141
0	0	648	1	23	9	168373	1	1	0	134677
0	0	540	1	25	5	116160	1	1	0	13411.7
0	0	696	1	28	4	172647	1	1	1	116471
0	0	684	0	43	7	0	2	1	0	131094
0	1	559	0	39	2	0	2	1	1	121151
0	0	607	0	39	10	0	3	1	0	132741
0	0	716	1	35	4	144429	1	1	0	134133
0	0	745	0	55	9	110124	1	0	1	51548.1
0	0	850	0	36	6	0	2	1	1	190195
0	0	676	0	40	2	147803	1	1	0	95181.1
0	0	410	1	33	6	125790	1	0	0	66333.6
1	0	580	1	44	9	143391	1	0	0	146891
0	1	449	1	32	0	155619	1	1	1	166692
0	0	532	1	36	4	0	2	1	1	132799
0	0	847	1	51	5	97565.7	1	0	0	144184
0	0	642	1	48	9	118317	4	0	0	78703
1	0	569	1	25	9	173459	2	1	1	44381.1
0	1	648	1	32	8	0	1	1	0	133653
1	0	789	1	39	7	124828	2	1	1	124411
1	0	520	1	32	5	110030	1	1	0	56246.7
0	0	684	1	60	2	116564	1	1	0	120258
0	0	607	1	26	1	0	1	1	0	29818.2
0	0	683	0	42	8	0	2	0	1	198135
0	1	745	1	34	9	0	2	1	0	50046.2
0	0	480	1	40	6	148791	1	0	1	79329.7
0	0	652	0	34	6	97435.9	2	1	1	104332
0	0	682	0	64	10	128307	1	0	1	66040.8
0	0	666	1	47	2	0	1	1	0	35047
0	0	622	1	43	8	0	2	1	0	100618
0	0	649	1	47	1	0	2	1	1	145594
0	0	801	1	43	4	158713	2	0	0	98586.1
1	0	682	0	35	2	117439	2	1	1	16911
